family,genus,scientificName,speciesCode_Synonym,isCurrent,currentScientificName,currentScientificNameCode,primaryGrowthForm,primaryGrowthFormGroup,establishmentMeans,TSProfileID,scientificNameAuthorship,dcterms_rightsHolder,dcterms_rights,
Caryophyllaceae,Spergularia,Spergularia sp. B,11244,false,Spergularia tasmanica,14621,Forb,Forb (FG),"Alive in NSW, Native",,(Kindb.) L.G.Adams,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Spergularia,Spergularia spp.,SPEG,true,Spergularia spp.,SPEG,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Spergularia,Spergularia tasmanica,14621,true,Spergularia tasmanica,14621,Forb,Forb (FG),"Alive in NSW, Native",,(Kindb.) L.G.Adams,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Spergularia,Spergulia species B,9669,false,Spergularia tasmanica,14621,Forb,Forb (FG),"Alive in NSW, Native",,(Kindb.) L.G.Adams,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria angustifolia,2002,true,Stellaria angustifolia,2002,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria angustifolia subsp. angustifolia,14829,true,Stellaria angustifolia subsp. angustifolia,14829,,,"Alive in NSW, Native",,Hook,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria angustifolia subsp. rotundisepala,14883,true,Stellaria angustifolia subsp. rotundisepala,14883,,,"Alive in NSW, Native",,C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria angustifolia subsp. tenella,14750,true,Stellaria angustifolia subsp. tenella,14750,,,"Alive in NSW, Native",,(Benth.) C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria caespitosa,13874,true,Stellaria caespitosa,13874,Forb,Forb (FG),"Alive in NSW, Native",,Hook.f.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria filiformis,2003,true,Stellaria filiformis,2003,Forb,Forb (FG),"Alive in NSW, Native",,(Benth.) Mattf.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria flaccida,2004,true,Stellaria flaccida,2004,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria leptoclada,14884,true,Stellaria leptoclada,14884,,,"Alive in NSW, Native",,(Benth.) C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria multiflora,2007,true,Stellaria multiflora,2007,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria multiflora subsp. collaris,14622,true,Stellaria multiflora subsp. collaris,14622,Forb,Forb (FG),"Alive in NSW, Native",,C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria multiflora subsp. multiflora,14830,true,Stellaria multiflora subsp. multiflora,14830,,,"Alive in NSW, Native",,Hook,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria multiflora subsp. nebulosa,14885,true,Stellaria multiflora subsp. nebulosa,14885,,,"Alive in NSW, Native",,C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria palustris,7989,false,Stellaria angustifolia,2002,Forb,Forb (FG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria papillata,14754,true,Stellaria papillata,14754,,,"Alive in NSW, Native",,C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria pungens,2008,true,Stellaria pungens,2008,Forb,Forb (FG),"Alive in NSW, Native",,Brongn.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria sp. B,9804,true,Stellaria sp. B,9804,Forb,Forb (FG),"Alive in NSW, Native",,sensu Doust (1990),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria sp. D,9805,false,Stellaria multiflora subsp. collaris,14622,Forb,Forb (FG),"Alive in NSW, Native",,C.H.Mill. & J.G.West,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria sp. aff. angustifolia,14100,true,Stellaria sp. aff. angustifolia,14100,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caryophyllaceae,Stellaria,Stellaria spp.,STEL,true,Stellaria spp.,STEL,Forb,Forb (FG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina brachystachya,9090,true,Allocasuarina brachystachya,9090,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina defungens,8980,true,Allocasuarina defungens,8980,Shrub,Shrub (SG),"Alive in NSW, Native",10037,L. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina diminuta,9711,true,Allocasuarina diminuta,9711,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina diminuta subsp. annectens,9710,true,Allocasuarina diminuta subsp. annectens,9710,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina diminuta subsp. diminuta,8370,true,Allocasuarina diminuta subsp. diminuta,8370,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina diminuta subsp. diminuta,9709,false,Allocasuarina diminuta subsp. diminuta,8370,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina diminuta subsp. mimica,9009,true,Allocasuarina diminuta subsp. mimica,9009,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina distyla,2010,true,Allocasuarina distyla,2010,Shrub,Shrub (SG),"Alive in NSW, Native",,(Vent.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina distyla x littoralis,15062,true,Allocasuarina distyla x littoralis,15062,,,"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina glareicola,5,false,Allocasuarina glareicola,8320,Shrub,Shrub (SG),"Alive in NSW, Native",10038,L. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina glareicola,8320,true,Allocasuarina glareicola,8320,Shrub,Shrub (SG),"Alive in NSW, Native",10038,L. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina gracilis,14192,true,Allocasuarina gracilis,14192,,,"Alive in NSW, Native",,J.T.Hunter,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina gymnanthera,8551,true,Allocasuarina gymnanthera,8551,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina inophloia,2011,true,Allocasuarina inophloia,2011,Tree,Tree (TG),"Alive in NSW, Native",,(F. Muell. & F.M. Bailey) L.A.S. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina littoralis,2012,true,Allocasuarina littoralis,2012,Tree,Tree (TG),"Alive in NSW, Native",,(Salisb.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina luehmannii,2013,true,Allocasuarina luehmannii,2013,Tree,Tree (TG),"Alive in NSW, Native",,(R.T.Baker) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina nana,2014,true,Allocasuarina nana,2014,Shrub,Shrub (SG),"Alive in NSW, Native",,(Sieber ex Spreng.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina ophiolitica,9010,true,Allocasuarina ophiolitica,9010,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina paludosa,2015,true,Allocasuarina paludosa,2015,Shrub,Shrub (SG),"Alive in NSW, Native",,(Sieber ex Spreng.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina portuensis,8321,true,Allocasuarina portuensis,8321,Shrub,Shrub (SG),"Alive in NSW, Native",10039,L. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina rigida,2016,false,Allocasuarina rigida subsp. rigida,8791,Shrub,Shrub (SG),"Alive in NSW, Native",,(Miq.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina rigida subsp. rigida,8791,true,Allocasuarina rigida subsp. rigida,8791,Shrub,Shrub (SG),"Alive in NSW, Native",,(Miq.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina rupicola,9091,true,Allocasuarina rupicola,9091,Shrub,Shrub (SG),"Alive in NSW, Native",,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina simulans,9011,true,Allocasuarina simulans,9011,Shrub,Shrub (SG),"Alive in NSW, Native",10040,L. Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina spp.,ALLC,true,Allocasuarina spp.,ALLC,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina stricta,7194,false,Allocasuarina verticillata,2018,Tree,Tree (TG),"Alive in NSW, Native",,(Lam.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina thalassoscopica,14655,true,Allocasuarina thalassoscopica,14655,Shrub,Shrub (SG),"Alive in NSW, Native",20349,L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina torulosa,2017,true,Allocasuarina torulosa,2017,Tree,Tree (TG),"Alive in NSW, Native",,(Aiton) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Allocasuarina verticillata,2018,true,Allocasuarina verticillata,2018,Tree,Tree (TG),"Alive in NSW, Native",,(Lam.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Casuarina stricta,2024,false,Allocasuarina verticillata,2018,Tree,Tree (TG),"Alive in NSW, Native",,(Lam.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Allocasuarina,Casuarina torulosa,14334,false,Allocasuarina torulosa,2017,Tree,Tree (TG),"Alive in NSW, Native",,(Aiton) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina cristata,2019,true,Casuarina cristata,2019,Tree,Tree (TG),"Alive in NSW, Native",,Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina cristata subsp. cristata,7935,false,Casuarina cristata,2019,Tree,Tree (TG),"Alive in NSW, Native",,Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina cunninghamiana,2020,false,Casuarina cunninghamiana subsp. cunninghamiana,9006,Tree,Tree (TG),"Alive in NSW, Native",,Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina cunninghamiana subsp. cunninghamiana,9006,true,Casuarina cunninghamiana subsp. cunninghamiana,9006,Tree,Tree (TG),"Alive in NSW, Native",,Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina cunninghamiana x glauca,10351,true,Casuarina cunninghamiana x glauca,10351,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina equisetifolia,2021,false,Casuarina equisetifolia subsp. incana,9247,Tree,Tree (TG),"Alive in NSW, Native",,(Benth.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina equisetifolia subsp. incana,9247,true,Casuarina equisetifolia subsp. incana,9247,Tree,Tree (TG),"Alive in NSW, Native",,(Benth.) L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina glauca,2022,true,Casuarina glauca,2022,Tree,Tree (TG),"Alive in NSW, Native",,Sieber ex Spreng.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina obesa,2023,true,Casuarina obesa,2023,Tree,Tree (TG),"Alive in NSW, Native",10152,Miq.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina pauper,9289,true,Casuarina pauper,9289,Tree,Tree (TG),"Alive in NSW, Native",,F.Muell. ex L.A.S.Johnson,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina prinsepiana,12857,true,Casuarina prinsepiana,12857,Shrub,Shrub (SG),"Alive in NSW, Native",,C.R.P.Andrews,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Casuarinaceae,Casuarina,Casuarina spp.,CASU,true,Casuarina spp.,CASU,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caulacanthaceae,Catenella,Catenella nipae,14524,true,Catenella nipae,14524,,,"Alive in NSW, Native",,"Zanardini 1872 : 143-145, pl VI A ","NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Caulerpaceae,Caulerpa,Caulerpa geminata,14111,true,Caulerpa geminata,14111,,,"Alive in NSW, Native",,Harvey WH (1855),"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Apatophyllum,Apatophyllum constablei,2025,true,Apatophyllum constablei,2025,Shrub,Shrub (SG),"Alive in NSW, Native",,McGill.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Apatophyllum,Apatophyllum spp.,APAT,true,Apatophyllum spp.,APAT,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Celastrus,Celastrus australis,2026,true,Celastrus australis,2026,Vine,Other (OG),"Alive in NSW, Native",,Harv. & F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Celastrus,Celastrus spp.,CELA,true,Celastrus spp.,CELA,Vine,Other (OG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Celastrus,Celastrus subspicata,6794,true,Celastrus subspicata,6794,Vine,Other (OG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Celastrus,Celastrus subspicatus,2027,false,Celastrus subspicata,6794,Vine,Other (OG),"Alive in NSW, Native",,Hook.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia bilocularis,14671,true,Denhamia bilocularis,14671,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia bilocularis x silvestris,14674,true,Denhamia bilocularis x silvestris,14674,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia celastroides,8387,true,Denhamia celastroides,8387,Shrub,Shrub (SG),"Alive in NSW, Native",,(F.Muell.) Jessup,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia cunninghamii,14672,true,Denhamia cunninghamii,14672,Shrub,Shrub (SG),"Alive in NSW, Native",,(Hook.) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia disperma,14673,true,Denhamia disperma,14673,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) M.P.Simmons ,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia moorei,7242,true,Denhamia moorei,7242,Shrub,Shrub (SG),"Alive in NSW, Native",,Jessup,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia pittosporoides,2028,false,Denhamia pittosporoides subsp. pittosporoides,7278,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia pittosporoides subsp. pittosporoides,7278,true,Denhamia pittosporoides subsp. pittosporoides,7278,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia silvestris,14670,true,Denhamia silvestris,14670,Shrub,Shrub (SG),"Alive in NSW, Native",,(Lander & L.A.S.Johnson) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Denhamia spp.,DENH,true,Denhamia spp.,DENH,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Maytenus bilocularis,2032,false,Denhamia bilocularis,14671,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Maytenus bilocularis x silvestris,8814,false,Denhamia bilocularis x silvestris,14674,Tree,Tree (TG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Maytenus cunninghamii,2033,false,Denhamia cunninghamii,14672,Shrub,Shrub (SG),"Alive in NSW, Native",,(Hook.) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Maytenus disperma,2034,false,Denhamia disperma,14673,Tree,Tree (TG),"Alive in NSW, Native",,(F.Muell.) M.P.Simmons ,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Denhamia,Maytenus silvestris,2035,false,Denhamia silvestris,14670,Shrub,Shrub (SG),"Alive in NSW, Native",,(Lander & L.A.S.Johnson) M.P.Simmons,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine australis,6583,false,Elaeodendron australe,2029,Shrub,Shrub (SG),"Alive in NSW, Native",,Vent.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine australis var. angustifolia,6911,false,Elaeodendron australe var. angustifolium,7924,Shrub,Shrub (SG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine australis var. australis,6741,false,Elaeodendron australe var. australe,12523,Shrub,Shrub (SG),"Alive in NSW, Native",,Vent.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine curtipendula,11059,false,Elaeodendron curtipendulum,2030,Tree,Tree (TG),"Alive in NSW, Native",,Endl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine curtipetala,12858,false,Elaeodendron curtipendulum,2030,Tree,Tree (TG),"Alive in NSW, Native",,Endl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Cassine spp.,CASN,false,Elaeodendron spp.,ELAD,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Elaeodendron australe,2029,true,Elaeodendron australe,2029,Shrub,Shrub (SG),"Alive in NSW, Native",,Vent.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Elaeodendron australe var. angustifolium,7924,true,Elaeodendron australe var. angustifolium,7924,Shrub,Shrub (SG),"Alive in NSW, Native",,Benth.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Elaeodendron australe var. australe,12523,true,Elaeodendron australe var. australe,12523,Shrub,Shrub (SG),"Alive in NSW, Native",,Vent.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Elaeodendron curtipendulum,2030,true,Elaeodendron curtipendulum,2030,Tree,Tree (TG),"Alive in NSW, Native",,Endl.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Elaeodendron,Elaeodendron spp.,ELAD,true,Elaeodendron spp.,ELAD,Shrub,Shrub (SG),"Alive in NSW, Native",,,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
Celastraceae,Hedraianthera,Hedraianthera porphyropetala,2031,true,Hedraianthera porphyropetala,2031,Shrub,Shrub (SG),"Alive in NSW, Native",,F.Muell.,"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,
